2025/12/19 16:10:20 INFO  : ds3/test/00c0a5b0b5780839679ddcede9da56df.npy: Copied (new)
2025/12/19 17:12:26 INFO  : ds8/train/50712bdfd08d17a4ff22fd734e6fd0fa.npy: Copied (new)
2025/12/19 17:12:27 INFO  : ds8/train/4f6160110605f5a9fdcf40b7ccbf9004.npy: Copied (new)
2025/12/19 17:12:28 INFO  : ds8/train/4ff0df65790272c66c9e27f076e75f7e.npy: Copied (new)
2025/12/19 17:12:28 INFO  : ds8/train/4ff6308ee5684683b8fbb74605dfdae9.npy: Copied (new)
2025/12/19 17:12:29 INFO  : ds8/train/4f0aea746fe969660d07e38adff0655e.npy: Copied (new)
2025/12/19 17:12:31 INFO  : ds8/train/4f99afb32c5f21921858f302cf71193f.npy: Copied (new)
2025/12/19 17:12:31 INFO  : ds8/train/50978a54c785574c306fe89b34f1bb2f.npy: Copied (new)
2025/12/19 17:12:32 INFO  : ds8/train/503c1d87b97230fd6b19b993ced367fd.npy: Copied (new)
2025/12/19 17:12:33 INFO  : ds8/train/5036dbf9d5c19de2e55646761153b140.npy: Copied (new)
2025/12/19 17:12:35 INFO  : ds8/train/50a857be8a92686d5c3b7389e11ff007.npy: Copied (new)
2025/12/19 17:12:36 INFO  : ds8/train/50f298ac9eff18c939fdf7238f6294c1.npy: Copied (new)
2025/12/19 17:12:36 INFO  : ds8/train/5237028c848fe2c8c25c78f7dea5baa9.npy: Copied (new)
2025/12/19 17:12:37 INFO  : ds8/train/54d013d87bc47e6be10e133c26982169.npy: Copied (new)
2025/12/19 17:12:38 INFO  : ds8/train/5309456b198d5faa14d166498da12c35.npy: Copied (new)
2025/12/19 17:12:38 INFO  : ds8/train/518af0d2cd9713e509d4e38d23f1f9f9.npy: Copied (new)
2025/12/19 17:12:39 INFO  : ds8/train/52950062b5b972437c24787cb099cfad.npy: Copied (new)
2025/12/19 17:12:40 INFO  : ds8/train/54acf78a6521b39115c7732e46294362.npy: Copied (new)
2025/12/19 17:12:40 INFO  : ds8/train/55cf1e6bbd15df2d7f0c0ff2ac3b577e.npy: Copied (new)
2025/12/19 17:12:41 INFO  : ds8/train/539989e9bb65045ac597bef6ceb93e06.npy: Copied (new)
2025/12/19 17:12:42 INFO  : ds8/train/52a74ecf80f74943f07fa9ece14152bf.npy: Copied (new)
2025/12/19 17:12:43 INFO  : ds8/train/54109ffaeb87ee95d3e24374c77c86f6.npy: Copied (new)
2025/12/19 17:12:44 INFO  : ds8/train/547d908ea3ad70faefb4b95ff772516d.npy: Copied (new)
2025/12/19 17:12:44 INFO  : ds8/train/55a88972fc2d146307fd1e177f7ae170.npy: Copied (new)
2025/12/19 17:12:44 INFO  : ds8/train/54f16383b5cd468c64c9af62b08c9b25.npy: Copied (new)
2025/12/19 17:12:45 INFO  : ds8/train/5683e262f611253989b2e56b191cfb1c.npy: Copied (new)
2025/12/19 17:12:45 INFO  : ds8/train/57d6452d44c14905dc7abf1e01a8dd6e.npy: Copied (new)
2025/12/19 17:12:49 INFO  : ds8/train/572b8e9291288d471cb03e45963a5958.npy: Copied (new)
2025/12/19 17:12:49 INFO  : ds8/train/5859af1a8e5334599e4cf09ee8804c1c.npy: Copied (new)
2025/12/19 17:12:51 INFO  : ds8/train/59fb0640816e66b3dcbee7174cc62f5b.npy: Copied (new)
2025/12/19 17:12:51 INFO  : ds8/train/55c9571bd1401c5caa9bf17c0dd858e2.npy: Copied (new)
2025/12/19 17:12:51 INFO  : ds8/train/59c814d2bae2e0b4ea37467b740f0cf1.npy: Copied (new)
2025/12/19 17:12:51 INFO  : ds8/train/57e8020ab72c1157c33324a3a96fb2cb.npy: Copied (new)
2025/12/19 17:12:51 INFO  : ds8/train/58f6c218ba72533336e4c2a929f5fbaa.npy: Copied (new)
2025/12/19 17:12:53 INFO  : ds8/train/59394d4cb3a9843ef165c19d57c3b1e7.npy: Copied (new)
2025/12/19 17:12:53 INFO  : ds8/train/5a8ed7c6d818045e1ff0b001598aadb9.npy: Copied (new)
2025/12/19 17:12:53 INFO  : ds8/train/57cf0fdfdc8b10248fd46690db9fdf6b.npy: Copied (new)
2025/12/19 17:12:53 INFO  : ds8/train/5a896313bd37d17e47a71c6773faa348.npy: Copied (new)
2025/12/19 17:12:54 INFO  : ds8/train/5ae7130c0761f038863ba0c05290aa9c.npy: Copied (new)
2025/12/19 17:12:57 INFO  : ds8/train/59df9570e43f9cc3485f0a4373b37592.npy: Copied (new)
2025/12/19 17:12:57 INFO  : ds8/train/5929d2d78dc53ed1875ffc98484d93f7.npy: Copied (new)
2025/12/19 17:12:57 INFO  : ds8/train/5b2b1b4b414c22bc1e04edbd53b5ce6b.npy: Copied (new)
2025/12/19 17:12:58 INFO  : ds8/train/5aaed316babc6bc2c2648c59bc922b6e.npy: Copied (new)
2025/12/19 17:12:59 INFO  : ds8/train/5c9b1592922f67d4bde361ea30cf2dad.npy: Copied (new)
2025/12/19 17:13:00 INFO  : ds8/train/5baa4fa84b30b57284b2f80973e58228.npy: Copied (new)
2025/12/19 17:13:01 INFO  : ds8/train/5e1963bcd46962c41a915527baf8835f.npy: Copied (new)
2025/12/19 17:13:01 INFO  : ds8/train/5be9074d003e268bd03ad63405fbd6b3.npy: Copied (new)
2025/12/19 17:13:04 INFO  : ds8/train/5e089f32a183aff49d41b722514fd182.npy: Copied (new)
2025/12/19 17:13:04 INFO  : ds8/train/5ec549a591668648660dc6c11d3380ed.npy: Copied (new)
2025/12/19 17:13:07 INFO  : ds8/train/5ec8225c7d19254ae3acc3c2e1869f89.npy: Copied (new)
2025/12/19 17:13:07 INFO  : ds8/train/5e3266889452c5f72202aa022e442953.npy: Copied (new)
2025/12/19 17:13:07 INFO  : ds8/train/5ee55e9cd347092a2f1ef30dd0af82fe.npy: Copied (new)
2025/12/19 17:13:08 INFO  : ds8/train/5c73518963e8f4b82bed1370b57dbc37.npy: Copied (new)
2025/12/19 17:13:08 INFO  : ds8/train/5e1c9f36d6ebea4367d66656ee35e9c1.npy: Copied (new)
2025/12/19 17:13:08 INFO  : ds8/train/5e800937285a02bf8f836545754f7294.npy: Copied (new)
2025/12/19 17:13:09 INFO  : ds8/train/5f373c70c6307ae644bbdd7bead86400.npy: Copied (new)
2025/12/19 17:13:09 INFO  : ds8/train/5ee9ccec3a672c3da8f75c239286f9c9.npy: Copied (new)
2025/12/19 17:13:11 INFO  : ds8/train/5f3f83a9083d8210401df68d567881e4.npy: Copied (new)
2025/12/19 17:13:11 INFO  : ds8/train/5f2e5c965764ea628bca5995fbbe6280.npy: Copied (new)
2025/12/19 17:13:11 INFO  : ds8/train/603e93ca563eb3c46b81d90b96538e57.npy: Copied (new)
2025/12/19 17:13:12 INFO  : ds8/train/5f42ea4e811c95895db975c1daa1e8a1.npy: Copied (new)
2025/12/19 17:13:14 INFO  : ds8/train/60ef54f8872c228ef9f1f4b756773787.npy: Copied (new)
2025/12/19 17:13:15 INFO  : ds8/train/5f79f7335075095a22d48d6878aaad80.npy: Copied (new)
2025/12/19 17:13:16 INFO  : ds8/train/60a2986d977d70501f7e4558fd1e11c4.npy: Copied (new)
2025/12/19 17:13:16 INFO  : ds8/train/60517a6dbbc4eeec6e406b33d9a0463c.npy: Copied (new)
2025/12/19 17:13:17 INFO  : ds8/train/61277e69adfe3e05a0886da75ed28dde.npy: Copied (new)
2025/12/19 17:13:17 INFO  : ds8/train/610747ccef2b94a90652a7b41efac59f.npy: Copied (new)
2025/12/19 17:13:17 INFO  : ds8/train/609d7ab44844930beeec32fcdf23760b.npy: Copied (new)
2025/12/19 17:13:19 INFO  : ds8/train/60703f4a9d3a72648c8af33d6e191d31.npy: Copied (new)
2025/12/19 17:13:19 INFO  : ds8/train/61e8b28b917315df4c6c1d0a78155ca9.npy: Copied (new)
2025/12/19 17:13:20 INFO  : ds8/train/612291368e3c29f2e801a320599238d8.npy: Copied (new)
2025/12/19 17:13:20 INFO  : ds8/train/61096bc3c29f369434aba55c344341b8.npy: Copied (new)
2025/12/19 17:13:20 INFO  : ds8/train/60fd4f9370af4f44d5968f7046986a24.npy: Copied (new)
2025/12/19 17:13:21 INFO  : ds8/train/60e33d9f9a760c1f8d185ac3a4601430.npy: Copied (new)
2025/12/19 17:13:23 INFO  : ds8/train/617d939dacb41e62c8abdc90b572f14f.npy: Copied (new)
2025/12/19 17:13:23 INFO  : ds8/train/6228d5e4d5a0ed296d626abdd232552d.npy: Copied (new)
2025/12/19 17:13:24 INFO  : ds8/train/619c11d0ba0c4812715813890f0ce2fd.npy: Copied (new)
2025/12/19 17:13:25 INFO  : ds8/train/627eeab0ba9abce64a0df90c5ab5fc42.npy: Copied (new)
2025/12/19 17:13:25 INFO  : ds8/train/6315ac52f03355b55bbf5b1fc7d97f14.npy: Copied (new)
2025/12/19 17:13:27 INFO  : ds8/train/62b500c881fff40d81013cd3a40dbc33.npy: Copied (new)
2025/12/19 17:13:29 INFO  : ds8/train/6316e90bfea795ac0452d5427930f92c.npy: Copied (new)
2025/12/19 17:13:29 INFO  : ds8/train/63e39140982b7936cb0edf5fa2dcf25d.npy: Copied (new)
2025/12/19 17:13:31 INFO  : ds8/train/63fa41aac867f418f97e1fa8da07cb00.npy: Copied (new)
2025/12/19 17:13:31 INFO  : ds8/train/63ce76eb1790a15a4ff5619023985d20.npy: Copied (new)
2025/12/19 17:13:31 INFO  : ds8/train/646a1fbb7e2a80477691258e49609339.npy: Copied (new)
2025/12/19 17:13:33 INFO  : ds8/train/63988bf2bcfc76eec04f70717453d8f0.npy: Copied (new)
2025/12/19 17:13:34 INFO  : ds8/train/61908a66e4139b675d0435bf1a16cff0.npy: Copied (new)
2025/12/19 17:13:34 INFO  : ds8/train/653b265421a367c47bffcd7fd1650ab3.npy: Copied (new)
2025/12/19 17:13:35 INFO  : ds8/train/64d09cc2fb17e0a86deeeaaf56175d82.npy: Copied (new)
2025/12/19 17:13:35 INFO  : ds8/train/64da1fd716c3ae6e0e16bd59e26613ff.npy: Copied (new)
2025/12/19 17:13:36 INFO  : ds8/train/64f6aacfc3f80804e7374d9f523b0bd1.npy: Copied (new)
2025/12/19 17:13:38 INFO  : ds8/train/6501d8f2bfcf8acbe399d459cc170798.npy: Copied (new)
2025/12/19 17:13:38 INFO  : ds8/train/6798dcdc635843450b1064d988ee9012.npy: Copied (new)
2025/12/19 17:13:39 INFO  : ds8/train/672e07f015f209422b11b693c597e5de.npy: Copied (new)
2025/12/19 17:13:39 INFO  : ds8/train/65ac5246f79bfe15dacc17872fc3e5c9.npy: Copied (new)
2025/12/19 17:13:40 INFO  : ds8/train/67b8feb37db404b37dc73ac68db05918.npy: Copied (new)
2025/12/19 17:13:40 INFO  : ds8/train/663bbfe24279130fbca71f83c6c104a3.npy: Copied (new)
2025/12/19 17:13:41 INFO  : ds8/train/64eafa16c086a578e7240ac3554002b1.npy: Copied (new)
2025/12/19 17:13:42 INFO  : ds8/train/675beeff8a8d6e536658242eebc84063.npy: Copied (new)
2025/12/19 17:13:42 INFO  : ds8/train/684f64ea874435a2ddc1370d80e4f1e9.npy: Copied (new)
2025/12/19 17:13:44 INFO  : ds8/train/65872c74ce71b5d05a8900d58c35c9f8.npy: Copied (new)
2025/12/19 17:13:46 INFO  : ds8/train/6c1038410331f7218fd1972b1d48e2ee.npy: Copied (new)
2025/12/19 17:13:47 INFO  : ds8/train/688b2ce48bf1937b98811881f358d506.npy: Copied (new)
2025/12/19 17:13:48 INFO  : ds8/train/6a3525489593cc851d495dfd6a13487a.npy: Copied (new)
2025/12/19 17:13:50 INFO  : ds8/train/68895516ef7b97bf658d8036c0d2ddde.npy: Copied (new)
2025/12/19 17:13:50 INFO  : ds8/train/6d49349c48f3fb413ab8f50582a913a3.npy: Copied (new)
2025/12/19 17:13:52 INFO  : ds8/train/6c63877ecaae48c3356eb57102c9da77.npy: Copied (new)
2025/12/19 17:13:52 INFO  : ds8/train/6cb0ab7f3c334e7db28510d8a430eb9e.npy: Copied (new)
2025/12/19 17:13:53 INFO  : ds8/train/6c2aadaf6d441e95efae6d2c86d762d2.npy: Copied (new)
2025/12/19 17:13:54 INFO  : ds8/train/6f22ddc4b1edd42532c4def697b56640.npy: Copied (new)
2025/12/19 17:13:54 INFO  : ds8/train/6c7a5be6c24429b467170939a12d6e23.npy: Copied (new)
2025/12/19 17:13:54 INFO  : ds8/train/6cbdd21533f706d37048ff85d3f2b24a.npy: Copied (new)
2025/12/19 17:13:55 INFO  : ds8/train/6e2f6de0a163619dc22784622a61027d.npy: Copied (new)
2025/12/19 17:13:56 INFO  : ds8/train/6d0ed66b6327c644985a8a7705610ca4.npy: Copied (new)
2025/12/19 17:13:58 INFO  : ds8/train/6d6c411d1979cc004fb6ac92067e5503.npy: Copied (new)
2025/12/19 17:13:59 INFO  : ds8/train/6f03d725346f53438716f2c2fc5dcffb.npy: Copied (new)
2025/12/19 17:14:00 INFO  : ds8/train/6e330960c32e3c7c633f2218553e99c9.npy: Copied (new)
2025/12/19 17:14:01 INFO  : ds8/train/6caa5f9ca6ec1547956568a5836e464a.npy: Copied (new)
2025/12/19 17:14:01 INFO  : ds8/train/6f644d64da8023929381cec0eebeff47.npy: Copied (new)
2025/12/19 17:14:01 INFO  : ds8/train/71d41a46301042ab05cbc47fb864b5cd.npy: Copied (new)
2025/12/19 17:14:01 INFO  : ds8/train/6f41036442b3d3432216625cc3b5f985.npy: Copied (new)
2025/12/19 17:14:02 INFO  : ds8/train/71717736be26910685c0423548391608.npy: Copied (new)
2025/12/19 17:14:03 INFO  : ds8/train/6ffd98b7d38a59d2fa8bebd63b79484f.npy: Copied (new)
2025/12/19 17:14:03 INFO  : ds8/train/71f0457ec0d643b4c8a707292a732ae5.npy: Copied (new)
2025/12/19 17:14:03 INFO  : ds8/train/6fcbd7c3324d2488843c56f27e45e6cc.npy: Copied (new)
2025/12/19 17:14:04 INFO  : ds8/train/724874204ea40e4270571c8287f21bc2.npy: Copied (new)
2025/12/19 17:14:04 INFO  : ds8/train/7226497ae8e7beafa9c0d3a540001557.npy: Copied (new)
2025/12/19 17:14:05 INFO  : ds8/train/722f639aa35a616e43eccb9c7de816c4.npy: Copied (new)
2025/12/19 17:14:05 INFO  : ds8/train/72b13c892259940951ac295dbe943628.npy: Copied (new)
2025/12/19 17:14:06 INFO  : ds8/train/72b308cd230c924e5be05384a27a56aa.npy: Copied (new)
2025/12/19 17:14:06 INFO  : ds8/train/71d67fac4e345bf41fd17e155a4d0ab4.npy: Copied (new)
2025/12/19 17:14:07 INFO  : ds8/train/72e0046ec6ed9059039c84b50fc2cf78.npy: Copied (new)
2025/12/19 17:14:07 INFO  : ds8/train/72b897084bc4526879529397a96c6a8a.npy: Copied (new)
2025/12/19 17:14:07 INFO  : ds8/train/73774725e460b4b29e0a8a85833c5feb.npy: Copied (new)
2025/12/19 17:14:09 INFO  : ds8/train/72ec01b3d12ce9c8d2a1c1a4978b31c7.npy: Copied (new)
2025/12/19 17:14:09 INFO  : ds8/train/73dd767eff7c6e48498d6636eac28ecc.npy: Copied (new)
2025/12/19 17:14:10 INFO  : ds8/train/739268cb7ba07753e678942cd63f6d3e.npy: Copied (new)
2025/12/19 17:14:12 INFO  : ds8/train/737a32086ead986026f21ccf37a37bae.npy: Copied (new)
2025/12/19 17:14:12 INFO  : ds8/train/72d1f6ab12728aac2489c1caa1dca008.npy: Copied (new)
2025/12/19 17:14:12 INFO  : ds8/train/72d289149f8974cbfa6848fe65ab6cb6.npy: Copied (new)
2025/12/19 17:14:12 INFO  : ds8/train/730fb2e4eb9294cba2519b60f2db0f7b.npy: Copied (new)
2025/12/19 17:14:13 INFO  : ds8/train/73cea68f99d02c1340efb2e5c656cd7a.npy: Copied (new)
2025/12/19 17:14:14 INFO  : ds8/train/7488e53008b9fe47d169bac863352836.npy: Copied (new)
2025/12/19 17:14:16 INFO  : ds8/train/755ca7c5200fe99ff10a14deda172d03.npy: Copied (new)
2025/12/19 17:14:17 INFO  : ds8/train/76d38b88a73931d40303f94608d5c218.npy: Copied (new)
2025/12/19 17:14:18 INFO  : ds8/train/7595e9710f5332d3041c2eb2d7e65aa4.npy: Copied (new)
2025/12/19 17:14:18 INFO  : ds8/train/76fe75dd35752cde9cf6669bb67b3d60.npy: Copied (new)
2025/12/19 17:14:18 INFO  : ds8/train/77b4b06b8cabb76b8b669a9b2f54f8af.npy: Copied (new)
2025/12/19 17:14:18 INFO  : ds8/train/76489af2931d420b768574a5bfbbe1b4.npy: Copied (new)
2025/12/19 17:14:19 INFO  : ds8/train/7403499ef1f2a2106a8c511b3e050b1f.npy: Copied (new)
2025/12/19 17:14:19 INFO  : ds8/train/78d7edccf538d8a4bbf484654ff4d836.npy: Copied (new)
2025/12/19 17:14:20 INFO  : ds8/train/77f4975c0ffdefb1173e86a07eb10795.npy: Copied (new)
2025/12/19 17:14:21 INFO  : ds8/train/78ff3b3999877f67224317c4506f3710.npy: Copied (new)
2025/12/19 17:14:22 INFO  : ds8/train/785db76b5e3afad9b6eb14e078c04817.npy: Copied (new)
2025/12/19 17:14:22 INFO  : ds8/train/799fb28df6ef9e1ee877163c86db4e56.npy: Copied (new)
2025/12/19 17:14:23 INFO  : ds8/train/77fe320affe7cda8044e2b418c9b6d72.npy: Copied (new)
2025/12/19 17:14:24 INFO  : ds8/train/79085a05c3ecc113be85c033219ed908.npy: Copied (new)
2025/12/19 17:14:25 INFO  : ds8/train/79608f5e8b16f1735c1a5e21abb9a9c5.npy: Copied (new)
2025/12/19 17:14:25 INFO  : ds8/train/782f4161c4ad8bc596ce8c5456857387.npy: Copied (new)
2025/12/19 17:14:26 INFO  : ds8/train/79e9f909c6af1b34eddc8117e753294b.npy: Copied (new)
2025/12/19 17:14:26 INFO  : ds8/train/79970397c14fe112c3562c965d17700b.npy: Copied (new)
2025/12/19 17:14:26 INFO  : ds8/train/7b2e3c1e2a9e57b8ae8ff2c4467d274d.npy: Copied (new)
2025/12/19 17:14:28 INFO  : ds8/train/7aa71e6a181fba993dce80c8457e16bc.npy: Copied (new)
2025/12/19 17:14:29 INFO  : ds8/train/7ba88405a3784fb88ad1bbc7d74dc16a.npy: Copied (new)
2025/12/19 17:14:29 INFO  : ds8/train/7c74f963894664690d4f62be6e717585.npy: Copied (new)
2025/12/19 17:14:30 INFO  : ds8/train/7dd34f5f47de76229ab8bf8300fd84a3.npy: Copied (new)
2025/12/19 17:14:30 INFO  : ds8/train/7c1e9289a6420ae58e3493d70f6681f4.npy: Copied (new)
2025/12/19 17:14:30 INFO  : ds8/train/7b482a13530edebd5d526f2c08c6c536.npy: Copied (new)
2025/12/19 17:14:31 INFO  : ds8/train/7c93a01f036672f9edb12dd2d81d15e2.npy: Copied (new)
2025/12/19 17:14:32 INFO  : ds8/train/7a54affa2ab9ca2ad4860cd397451d6b.npy: Copied (new)
2025/12/19 17:14:32 INFO  : ds8/train/7d7c3aa9a9f617f6e514916214755452.npy: Copied (new)
2025/12/19 17:14:33 INFO  : ds8/train/7b6e5ac7f6a0b71d4148dd65bd4060ec.npy: Copied (new)
2025/12/19 17:14:33 INFO  : ds8/train/7deb5e8bccbe1bcd06e1a585d7cc8f57.npy: Copied (new)
2025/12/19 17:14:34 INFO  : ds8/train/7d5f8c0a0f3ddbc623344b26326ce399.npy: Copied (new)
2025/12/19 17:14:35 INFO  : ds8/train/7e18292ce98b32701097ff5a66868a8c.npy: Copied (new)
2025/12/19 17:14:36 INFO  : ds8/train/7dc6525ff8ca1efe4cf7f333407ff75d.npy: Copied (new)
2025/12/19 17:14:38 INFO  : ds8/train/7f5b207fbd0a65501fc18d44773d193a.npy: Copied (new)
2025/12/19 17:14:38 INFO  : ds8/train/7ece659ad7c7a02056898fff964ea646.npy: Copied (new)
2025/12/19 17:14:39 INFO  : ds8/train/7e2dfe0d04da97decccf904961bdf48e.npy: Copied (new)
2025/12/19 17:14:40 INFO  : ds8/train/7f8d7c2213bbc74cf65bfdef655868a9.npy: Copied (new)
2025/12/19 17:14:40 INFO  : ds8/train/7f8bea15e7cbb529bc349e0a07b83267.npy: Copied (new)
2025/12/19 17:14:40 INFO  : ds8/train/7f2871036e933f98b4ef180dd2bf8bcd.npy: Copied (new)
2025/12/19 17:14:43 INFO  : ds8/train/80af0039986d51ae2bf7b4036615ed3e.npy: Copied (new)
2025/12/19 17:14:43 INFO  : ds8/train/806c1caa4c8144eb1493e4788d9d70b0.npy: Copied (new)
2025/12/19 17:14:44 INFO  : ds8/train/81348ad518ed8e3ce5f6f716058cf4f6.npy: Copied (new)
2025/12/19 17:14:45 INFO  : ds8/train/822a7a06450ae607f06d92d7bc64308c.npy: Copied (new)
2025/12/19 17:14:45 INFO  : ds8/train/7fecbb66dd8461f0919129698cb4ed27.npy: Copied (new)
2025/12/19 17:14:45 INFO  : ds8/train/8042dce70baee883fcf511223e4dc737.npy: Copied (new)
2025/12/19 17:14:45 INFO  : ds8/train/8152ff62c150106305a4b8ed3c4f2a84.npy: Copied (new)
2025/12/19 17:14:46 INFO  : ds8/train/8000b8046c39783b6be917ac877d7bd3.npy: Copied (new)
2025/12/19 17:14:48 INFO  : ds8/train/7fc1f5cbae73a4cce1a7bbcec6364aed.npy: Copied (new)
2025/12/19 17:14:50 INFO  : ds8/train/823ca018f315035b67ee30a428f1d417.npy: Copied (new)
2025/12/19 17:14:51 INFO  : ds8/train/85df6aebdba43015ebb378c0941dd11d.npy: Copied (new)
2025/12/19 17:14:53 INFO  : ds8/train/81b39ff692a01a2ac8bc0b1cbaae46a6.npy: Copied (new)
2025/12/19 17:14:53 INFO  : ds8/train/822c2c99fe3cc9b77a98b03fdb94b030.npy: Copied (new)
2025/12/19 17:14:53 INFO  : ds8/train/83064b0bab34e03b9a155e68e1869e4d.npy: Copied (new)
2025/12/19 17:14:55 INFO  : ds8/train/82609af9a9fe9ae3d261ac8d054fce86.npy: Copied (new)
2025/12/19 17:14:56 INFO  : ds8/train/820dc8ae54510fbb918259a602bfd8f9.npy: Copied (new)
2025/12/19 17:14:56 INFO  : ds8/train/85cb78893a9042e196c0d9267caeab9a.npy: Copied (new)
2025/12/19 17:14:57 INFO  : ds8/train/84a1ac8f597919612c4fcfbee39f4770.npy: Copied (new)
2025/12/19 17:14:58 INFO  : ds8/train/8507d2d2d4109aac1d654257d26189c3.npy: Copied (new)
2025/12/19 17:14:58 INFO  : ds8/train/863d022119950163cb08a7f340247112.npy: Copied (new)
2025/12/19 17:14:59 INFO  : ds8/train/861b6ad3161b47a7f81010395070c4cb.npy: Copied (new)
2025/12/19 17:15:00 INFO  : ds8/train/857dfbe888af3e805c104d81365517b5.npy: Copied (new)
2025/12/19 17:15:00 INFO  : ds8/train/859842ee26606ac2313cfd80537dec7b.npy: Copied (new)
2025/12/19 17:15:00 INFO  : ds8/train/836d8c45d971ae24b2a025ac2d2669bc.npy: Copied (new)
2025/12/19 17:15:03 INFO  : ds8/train/86ee01d6c83e5d87002ab338afa26d25.npy: Copied (new)
2025/12/19 17:15:04 INFO  : ds8/train/8601c640816f936a389e0225280337fc.npy: Copied (new)
2025/12/19 17:15:04 INFO  : ds8/train/864a2c602f45049a7f93203d303e0970.npy: Copied (new)
2025/12/19 17:15:05 INFO  : ds8/train/89303b677574690008f27247527d636c.npy: Copied (new)
2025/12/19 17:15:06 INFO  : ds8/train/879afd29ccf7db1602e2f26d2e2f2703.npy: Copied (new)
2025/12/19 17:15:07 INFO  : ds8/train/86de8f1b1c32c86b062fc15dd88ab520.npy: Copied (new)
2025/12/19 17:15:07 INFO  : ds8/train/88ce59769bba0a8002bae52fdc8fc986.npy: Copied (new)
2025/12/19 17:15:08 INFO  : ds8/train/871f43731249fdecbdea43e9d759528d.npy: Copied (new)
2025/12/19 17:15:08 INFO  : ds8/train/87acdf62b96a2516abb23b04cd1f170c.npy: Copied (new)
2025/12/19 17:15:09 INFO  : ds8/train/8757a6d3adf36a24e3592486969fe1d7.npy: Copied (new)
2025/12/19 17:15:10 INFO  : ds8/train/87c984b88d93a9b93a55ea30611ac2fb.npy: Copied (new)
2025/12/19 17:15:11 INFO  : ds8/train/88b07c11b5c3ff4138497f639c60454b.npy: Copied (new)
2025/12/19 17:15:12 INFO  : ds8/train/88ef2c3dd4fc7b3706110bb05423181e.npy: Copied (new)
2025/12/19 17:15:12 INFO  : ds8/train/8b693c0f443595c7179895880359f6d3.npy: Copied (new)
2025/12/19 17:15:13 INFO  : ds8/train/88263b71623dc162641700a71c5d982c.npy: Copied (new)
2025/12/19 17:15:13 INFO  : ds8/train/8988d934d9f92e0c668085b2d4d24487.npy: Copied (new)
2025/12/19 17:15:15 INFO  : ds8/train/88225d065bbe9947bb7b8fb3416274ec.npy: Copied (new)
2025/12/19 17:15:16 INFO  : ds8/train/899a19498002d720f69bf45cd816f99b.npy: Copied (new)
2025/12/19 17:15:16 INFO  : ds8/train/8a846a5c9598db24428df2c8970c6a0c.npy: Copied (new)
2025/12/19 17:15:17 INFO  : ds8/train/8af55bef20897bb95d6e5a06f3b9e881.npy: Copied (new)
2025/12/19 17:15:18 INFO  : ds8/train/8a26598b8b3372e79b735a44cd736512.npy: Copied (new)
2025/12/19 17:15:18 INFO  : ds8/train/8bd34672485d89a361b6b4f3230d3429.npy: Copied (new)
2025/12/19 17:15:19 INFO  : ds8/train/8d2d559d661f45d502c76f15cd0c3037.npy: Copied (new)
2025/12/19 17:15:19 INFO  : ds8/train/8d6f87d689edfbbced3bd6ba03b9bb43.npy: Copied (new)
2025/12/19 17:15:22 INFO  : ds8/train/8db9151ac628c022e099988dc0539ee9.npy: Copied (new)
2025/12/19 17:15:23 INFO  : ds8/train/8c0cbc29260152bea953a154d15490a5.npy: Copied (new)
2025/12/19 17:15:25 INFO  : ds8/train/8f7abb00f04aae318a72eafeefd0b8f5.npy: Copied (new)
2025/12/19 17:15:26 INFO  : ds8/train/8ad1b830c627eaf048ac6b059125ba6c.npy: Copied (new)
2025/12/19 17:15:27 INFO  : ds8/train/8e2ca490c0aaa998ad5401745c1cada4.npy: Copied (new)
2025/12/19 17:15:27 INFO  : ds8/train/8e9e2bdb8fa383ee4e3e9fe2c7e353e8.npy: Copied (new)
2025/12/19 17:15:28 INFO  : ds8/train/8e4c359b0d46bdb9192f148463a80748.npy: Copied (new)
2025/12/19 17:15:28 INFO  : ds8/train/8e3bde08cb0235f7357fd1c32a3b7ac2.npy: Copied (new)
2025/12/19 17:15:28 INFO  : ds8/train/8ed76831347aefd38c17c6e63ceb7285.npy: Copied (new)
2025/12/19 17:15:29 INFO  : ds8/train/8eb52f35c28cb4f3304066f387885f46.npy: Copied (new)
2025/12/19 17:15:29 INFO  : ds8/train/8f1c7a1e56a9c94a9f17c41da3aa2c2c.npy: Copied (new)
2025/12/19 17:15:29 INFO  : ds8/train/8e7ce6d490b03eaad394ba2abb0131ac.npy: Copied (new)
2025/12/19 17:15:30 INFO  : ds8/train/8f6b77dacc2c147609d04ce7e080078d.npy: Copied (new)
2025/12/19 17:15:30 INFO  : ds8/train/9067249f626f78a131e38e91862c693e.npy: Copied (new)
2025/12/19 17:15:31 INFO  : ds8/train/901fad598ffb89f71ade2230c0ae27ca.npy: Copied (new)
2025/12/19 17:15:34 INFO  : ds8/train/91852718e9675f8b8e89c1c23618eacf.npy: Copied (new)
2025/12/19 17:15:34 INFO  : ds8/train/9026fc8d018d4db0c05458b8ba5de272.npy: Copied (new)
2025/12/19 17:15:35 INFO  : ds8/train/9086a833fb1ac09172edd5f744a2abb4.npy: Copied (new)
2025/12/19 17:15:35 INFO  : ds8/train/92510b22e942f932f48ae390e7ef3046.npy: Copied (new)
2025/12/19 17:15:35 INFO  : ds8/train/8f27024818d1a90a37de96dd573a9e60.npy: Copied (new)
2025/12/19 17:15:36 INFO  : ds8/train/920f3d587dba1cb1353e29932f6b9df6.npy: Copied (new)
